3,-3.75,A
3,-2.75,S
3,-1.75,D
3,-0.75,F
3,0.25,G
3,1.25,H
3,2.25,J
3,3.25,K
3,4.25,L
2,-4,Q
2,-3,W
2,-2,E
2,-1,R
2,0,T
2,1,Y
2,2,U
2,3,I
2,4,O
2,5,P
4,-3.3,Z
4,-2.3,X
4,-1.3,C
4,-0.3,V
4,0.7,B
4,1.7,N
4,2.7,M
1,-4.3,1
1,-3.3,2
1,-2.3,3
1,-1.3,4
1,-0.3,5
1,0.7,6
1,1.7,7
1,2.7,8
1,3.7,9
1,4.7,0
